1.0 2.0 4.0
1.0 5.0 4.0
1.0 9.0 2.5
3.0 20.0 2.5
3.0 31.0 3.0
3.0 32.0 2.0
3.0 34.0 3.0
3.0 35.0 4.0
3.0 37.0 2.0
3.0 39.0 4.0
3.0 42.0 0.5
3.0 52.0 4.0
3.0 53.0 4.0
3.0 59.0 4.0
3.0 60.0 4.0
3.0 65.0 0.5
3.0 67.0 4.0
3.0 68.0 4.0
3.0 70.0 2.5
3.0 73.0 0.5
3.0 81.0 2.0
3.0 91.0 1.0
3.0 92.0 2.5
3.0 99.0 3.0
3.0 104.0 2.0
3.0 116.0 1.0
3.0 132.0 4.0
3.0 135.0 3.5
3.0 140.0 2.5
3.0 154.0 1.5
3.0 155.0 4.0
3.0 162.0 4.0
3.0 172.0 0.5
3.0 175.0 1.0
3.0 178.0 4.0
3.0 181.0 4.0
3.0 185.0 2.5
3.0 188.0 4.0
3.0 196.0 1.5
3.0 202.0 4.0
3.0 204.0 3.0
4.0 1.0 3.0
6.0 2.0 4.0
6.0 209.0 4.0
7.0 3.0 0.5
7.0 216.0 4.0
10.0 13.0 4.0
11.0 1.0 3.0
12.0 211.0 2.5
13.0 222.0 4.0
13.0 227.0 3.0
13.0 232.0 3.5
14.0 13.0 4.0
14.0 236.0 4.0
16.0 7.0 3.5
16.0 12.0 3.0
16.0 235.0 3.5
17.0 215.0 4.0
19.0 2.0 4.0
19.0 3.0 2.5
20.0 207.0 2.0
21.0 4.0 4.0
21.0 12.0 4.0
21.0 17.0 4.0
21.0 206.0 3.0
21.0 213.0 3.0
21.0 215.0 4.0
21.0 239.0 3.0
21.0 244.0 2.5
21.0 249.0 3.0
21.0 256.0 3.0
22.0 1.0 4.0
22.0 7.0 4.0
22.0 255.0 4.0
23.0 5.0 3.0
23.0 8.0 3.5
25.0 2.0 4.0
25.0 7.0 3.5
25.0 13.0 4.0
25.0 210.0 3.5
25.0 220.0 0.5
25.0 241.0 1.0
25.0 243.0 3.5
25.0 249.0 2.0
25.0 251.0 3.0
25.0 255.0 3.5
26.0 11.0 3.0
27.0 205.0 3.5
27.0 219.0 1.0
27.0 234.0 2.0
27.0 261.0 3.5
28.0 3.0 2.0
28.0 6.0 2.0
28.0 7.0 2.5
28.0 207.0 2.5
28.0 213.0 2.5
28.0 216.0 2.0
28.0 217.0 2.0
28.0 220.0 3.0
28.0 236.0 4.0
28.0 253.0 3.0
29.0 267.0 0.5
29.0 268.0 3.0
29.0 285.0 3.5
29.0 286.0 4.0
29.0 287.0 3.0
29.0 292.0 3.5
29.0 296.0 0.5
29.0 297.0 3.5
29.0 303.0 3.5
29.0 306.0 4.0
30.0 2.0 0.5
30.0 9.0 2.5
30.0 10.0 3.0
30.0 11.0 4.0
30.0 84.0 4.0
30.0 211.0 1.5
30.0 217.0 1.5
30.0 234.0 0.5
30.0 235.0 4.0
30.0 236.0 2.5
30.0 256.0 4.0
31.0 216.0 3.0
32.0 206.0 3.0
33.0 4.0 4.0
34.0 11.0 3.0
34.0 205.0 2.0
34.0 219.0 4.0
34.0 234.0 4.0
35.0 7.0 2.0
35.0 309.0 4.0
36.0 1.0 4.0
36.0 2.0 4.0
36.0 5.0 4.0
36.0 7.0 4.0
36.0 210.0 4.0
36.0 235.0 3.5
37.0 1.0 4.0
37.0 2.0 3.5
37.0 9.0 4.0
37.0 17.0 4.0
37.0 206.0 4.0
37.0 219.0 3.5
37.0 220.0 3.0
37.0 241.0 3.0
37.0 243.0 3.5
37.0 248.0 4.0
38.0 1.0 3.0
38.0 3.0 2.5
38.0 5.0 1.5
38.0 207.0 0.5
38.0 216.0 1.0
38.0 241.0 1.5
38.0 244.0 0.5
38.0 248.0 1.0
38.0 249.0 1.0
38.0 253.0 2.5
38.0 257.0 1.5
39.0 5.0 4.0
39.0 8.0 4.0
39.0 84.0 3.5
39.0 257.0 3.0
41.0 10.0 2.0
42.0 278.0 0.5
43.0 1.0 2.5
43.0 213.0 1.5
44.0 4.0 4.0
45.0 4.0 1.5
45.0 13.0 1.5
46.0 13.0 3.0
46.0 17.0 3.5
46.0 251.0 4.0
46.0 255.0 3.5
47.0 10.0 4.0
47.0 313.0 4.0
48.0 11.0 4.0
49.0 257.0 4.0
50.0 3.0 3.5
50.0 4.0 4.0
50.0 7.0 2.5
50.0 8.0 3.5
50.0 11.0 4.0
50.0 84.0 3.5
50.0 121.0 4.0
50.0 251.0 3.5
51.0 315.0 4.0
51.0 318.0 2.0
51.0 325.0 2.5
52.0 11.0 4.0
52.0 215.0 4.0
53.0 2.0 4.0
53.0 3.0 3.0
53.0 6.0 3.5
53.0 11.0 3.5
53.0 12.0 3.5
53.0 205.0 4.0
53.0 211.0 4.0
53.0 217.0 3.5
53.0 256.0 4.0
53.0 257.0 3.5
54.0 257.0 3.5
55.0 4.0 3.0
55.0 217.0 3.5
55.0 220.0 3.0
55.0 245.0 3.5
55.0 253.0 3.0
56.0 17.0 3.5
56.0 219.0 4.0
56.0 243.0 1.0
56.0 245.0 4.0
56.0 278.0 4.0
56.0 337.0 3.5
56.0 338.0 3.0
58.0 212.0 1.0
60.0 341.0 4.0
61.0 1.0 2.5
61.0 7.0 2.0
61.0 234.0 2.0
62.0 7.0 3.0
63.0 9.0 3.5
63.0 278.0 3.5
63.0 299.0 4.0
64.0 1.0 3.0
64.0 3.0 3.0
64.0 8.0 3.5
64.0 12.0 3.0
64.0 84.0 3.0
64.0 121.0 3.0
64.0 220.0 3.0
64.0 239.0 4.0
64.0 248.0 2.5
64.0 249.0 2.5
64.0 257.0 2.0
65.0 3.0 2.0
65.0 220.0 4.0
66.0 1.0 3.0
66.0 2.0 3.0
67.0 1.0 3.0
67.0 11.0 4.0
67.0 211.0 3.0
67.0 250.0 2.5
68.0 8.0 4.0
68.0 9.0 4.0
68.0 17.0 4.0
68.0 206.0 4.0
68.0 212.0 4.0
68.0 220.0 4.0
68.0 245.0 4.0
68.0 246.0 4.0
68.0 251.0 4.0
69.0 17.0 1.5
69.0 205.0 4.0
69.0 215.0 3.5
69.0 235.0 3.0
70.0 2.0 3.5
70.0 5.0 4.0
70.0 9.0 4.0
71.0 2.0 3.5
72.0 17.0 4.0
72.0 84.0 4.0
72.0 121.0 4.0
72.0 215.0 3.0
72.0 220.0 3.0
72.0 236.0 2.5
72.0 239.0 4.0
72.0 244.0 4.0
72.0 250.0 3.0
72.0 252.0 4.0
73.0 2.0 3.5
73.0 3.0 3.5
73.0 210.0 3.0
73.0 213.0 3.0
73.0 239.0 3.0
73.0 245.0 3.0
73.0 247.0 3.5
73.0 252.0 3.0
73.0 257.0 3.0
75.0 207.0 2.5
78.0 183.0 1.0
78.0 357.0 3.5
78.0 362.0 3.0
78.0 363.0 4.0
78.0 367.0 4.0
78.0 376.0 2.5
78.0 382.0 0.5
79.0 6.0 3.0
79.0 215.0 1.0
79.0 218.0 1.5
79.0 233.0 3.0
79.0 243.0 0.5
79.0 250.0 2.5
79.0 347.0 2.0
79.0 385.0 0.5
79.0 386.0 2.0
79.0 388.0 3.5
79.0 400.0 3.0
79.0 402.0 2.5
79.0 409.0 2.5
79.0 421.0 4.0
