1.0 7.0 3.5
1.0 8.0 3.0
1.0 11.0 4.0
2.0 13.0 2.0
3.0 10.0 3.5
3.0 22.0 2.0
3.0 38.0 2.0
3.0 46.0 1.0
3.0 49.0 3.0
3.0 56.0 2.5
3.0 57.0 0.5
3.0 64.0 4.0
3.0 66.0 4.0
3.0 72.0 2.5
3.0 74.0 2.5
3.0 76.0 0.5
3.0 77.0 3.5
3.0 90.0 3.5
3.0 96.0 4.0
3.0 97.0 4.0
3.0 98.0 2.5
3.0 105.0 3.0
3.0 106.0 3.0
3.0 107.0 4.0
3.0 108.0 0.5
3.0 111.0 4.0
3.0 112.0 3.0
3.0 118.0 4.0
3.0 139.0 3.0
3.0 141.0 4.0
3.0 142.0 4.0
3.0 144.0 4.0
3.0 151.0 4.0
3.0 161.0 4.0
3.0 167.0 4.0
3.0 169.0 3.5
3.0 173.0 2.0
3.0 174.0 4.0
3.0 182.0 3.0
3.0 189.0 4.0
3.0 192.0 4.0
3.0 193.0 4.0
3.0 199.0 3.0
4.0 17.0 0.5
5.0 208.0 3.0
6.0 211.0 3.0
7.0 2.0 4.0
7.0 215.0 3.5
8.0 217.0 4.0
10.0 10.0 4.0
10.0 11.0 4.0
11.0 219.0 3.5
12.0 11.0 4.0
12.0 84.0 1.5
13.0 4.0 4.0
13.0 223.0 3.5
13.0 225.0 0.5
14.0 7.0 3.5
16.0 213.0 4.0
16.0 236.0 2.0
18.0 9.0 3.5
19.0 240.0 2.5
19.0 241.0 3.0
20.0 7.0 3.0
21.0 8.0 4.0
21.0 9.0 4.0
21.0 210.0 2.5
21.0 212.0 3.5
21.0 214.0 4.0
21.0 217.0 3.0
21.0 234.0 3.0
21.0 246.0 4.0
21.0 247.0 4.0
21.0 252.0 3.0
21.0 255.0 4.0
22.0 2.0 4.0
22.0 235.0 3.5
23.0 1.0 3.0
23.0 9.0 3.0
24.0 259.0 4.0
25.0 6.0 3.5
25.0 9.0 2.0
25.0 121.0 3.0
25.0 206.0 2.5
25.0 211.0 4.0
25.0 217.0 2.0
25.0 233.0 3.0
25.0 235.0 1.5
25.0 246.0 2.0
25.0 250.0 4.0
26.0 260.0 1.0
27.0 1.0 1.0
27.0 3.0 1.0
27.0 7.0 1.0
27.0 214.0 3.0
27.0 215.0 0.5
28.0 2.0 3.0
28.0 5.0 3.5
28.0 8.0 4.0
28.0 205.0 3.5
28.0 210.0 2.5
28.0 219.0 3.5
28.0 234.0 3.0
28.0 235.0 3.0
28.0 243.0 3.5
28.0 250.0 3.0
28.0 252.0 3.5
29.0 270.0 3.5
29.0 274.0 3.0
29.0 276.0 3.0
29.0 280.0 0.5
29.0 289.0 4.0
29.0 290.0 3.5
29.0 298.0 3.5
29.0 301.0 2.5
29.0 302.0 3.5
30.0 3.0 4.0
30.0 17.0 4.0
30.0 205.0 4.0
30.0 210.0 0.5
30.0 241.0 2.0
30.0 244.0 1.5
30.0 245.0 1.0
30.0 246.0 0.5
30.0 247.0 0.5
30.0 252.0 4.0
32.0 236.0 2.5
33.0 2.0 3.5
33.0 11.0 4.0
33.0 213.0 3.0
34.0 1.0 4.0
34.0 2.0 2.0
34.0 241.0 4.0
35.0 310.0 4.0
35.0 311.0 4.0
36.0 3.0 3.5
36.0 8.0 4.0
36.0 207.0 4.0
36.0 211.0 4.0
36.0 219.0 3.5
37.0 4.0 4.0
37.0 5.0 4.0
37.0 13.0 3.5
37.0 121.0 3.5
37.0 211.0 4.0
37.0 213.0 4.0
37.0 235.0 2.0
37.0 247.0 4.0
37.0 249.0 4.0
38.0 206.0 1.0
38.0 211.0 3.5
38.0 214.0 2.5
38.0 219.0 3.5
38.0 234.0 1.0
38.0 243.0 0.5
38.0 252.0 2.0
38.0 254.0 0.5
38.0 255.0 1.0
38.0 256.0 0.5
39.0 9.0 4.0
39.0 12.0 2.5
39.0 215.0 3.5
41.0 13.0 3.5
41.0 215.0 4.0
42.0 11.0 4.0
43.0 13.0 3.5
46.0 10.0 3.0
46.0 11.0 3.0
46.0 220.0 3.5
46.0 254.0 4.0
47.0 12.0 3.0
47.0 314.0 3.5
50.0 6.0 4.0
50.0 10.0 3.5
50.0 13.0 4.0
50.0 17.0 4.0
50.0 216.0 3.0
50.0 234.0 3.0
50.0 239.0 3.5
50.0 245.0 3.5
51.0 316.0 4.0
51.0 320.0 4.0
51.0 323.0 0.5
51.0 326.0 0.5
51.0 330.0 0.5
53.0 4.0 2.5
53.0 8.0 3.0
53.0 9.0 4.0
53.0 210.0 3.5
53.0 216.0 4.0
53.0 220.0 3.0
53.0 234.0 3.5
53.0 236.0 3.5
53.0 241.0 4.0
53.0 254.0 4.0
53.0 255.0 2.5
54.0 11.0 4.0
55.0 3.0 3.0
55.0 7.0 2.5
55.0 17.0 2.5
55.0 84.0 3.0
55.0 211.0 4.0
55.0 215.0 4.0
56.0 3.0 4.0
56.0 4.0 3.5
56.0 9.0 3.5
56.0 13.0 1.5
56.0 234.0 0.5
57.0 17.0 1.5
58.0 257.0 1.0
59.0 243.0 3.0
60.0 13.0 4.0
61.0 8.0 3.0
61.0 214.0 4.0
62.0 11.0 3.5
63.0 344.0 4.0
63.0 347.0 4.0
64.0 13.0 3.5
64.0 211.0 3.0
64.0 213.0 4.0
64.0 236.0 3.5
64.0 243.0 2.5
64.0 244.0 2.0
64.0 255.0 3.5
65.0 7.0 3.5
65.0 17.0 3.0
65.0 207.0 1.5
66.0 210.0 4.0
67.0 5.0 3.5
67.0 8.0 4.0
67.0 12.0 3.5
67.0 207.0 4.0
67.0 245.0 2.0
68.0 2.0 4.0
68.0 3.0 4.0
68.0 7.0 4.0
68.0 213.0 4.0
68.0 217.0 4.0
68.0 234.0 4.0
68.0 239.0 4.0
68.0 243.0 4.0
68.0 247.0 4.0
68.0 252.0 4.0
68.0 255.0 4.0
69.0 8.0 3.5
69.0 10.0 3.0
69.0 234.0 3.0
70.0 205.0 3.5
70.0 219.0 3.5
70.0 253.0 3.5
71.0 4.0 4.0
71.0 11.0 4.0
