0.0 4.0 1.241559031719586
0.0 8.0 1.241559031719586
0.0 11.0 1.241559031719586
0.0 18.0 1.241559031719586
0.0 22.0 1.241559031719586
0.0 24.0 1.241559031719586
0.0 31.0 0.8026394467561062
0.0 38.0 1.241559031719586
0.0 43.0 0.8026394467561062
0.0 45.0 0.8026394467561062
0.0 46.0 1.241559031719586
0.0 53.0 2.390636419183425
0.0 59.0 2.390636419183425
0.0 65.0 1.7834265111301029
1.0 70.0 3.5784809114387834
1.0 76.0 2.390636419183425
2.0 80.0 0.8026394467561062
2.0 96.0 0.8026394467561062
2.0 98.0 1.241559031719586
2.0 103.0 0.8026394467561062
2.0 105.0 0.8026394467561062
2.0 106.0 1.241559031719586
2.0 107.0 1.7834265111301029
2.0 108.0 1.241559031719586
3.0 117.0 1.7834265111301029
3.0 118.0 3.5784809114387834
3.0 129.0 1.241559031719586
3.0 135.0 3.0082582365863795
3.0 146.0 2.390636419183425
3.0 161.0 2.390636419183425
3.0 162.0 2.390636419183425
3.0 168.0 4.670819031486434
3.0 172.0 3.5784809114387834
3.0 176.0 4.056344723285336
3.0 179.0 3.5784809114387834
3.0 182.0 3.5784809114387834
3.0 184.0 3.5784809114387834
3.0 185.0 1.7834265111301029
3.0 187.0 1.7834265111301029
4.0 196.0 1.241559031719586
4.0 203.0 2.390636419183425
4.0 209.0 2.390636419183425
4.0 210.0 3.0082582365863795
4.0 218.0 1.241559031719586
4.0 229.0 2.390636419183425
4.0 231.0 3.5784809114387834
4.0 239.0 3.0082582365863795
4.0 244.0 1.7834265111301029
4.0 246.0 2.390636419183425
4.0 247.0 3.0082582365863795
4.0 250.0 1.7834265111301029
4.0 252.0 1.7834265111301029
4.0 262.0 1.241559031719586
4.0 265.0 1.241559031719586
4.0 267.0 3.0082582365863795
4.0 269.0 1.241559031719586
5.0 278.0 4.670819031486434
5.0 282.0 4.985436683004481
5.0 284.0 4.670819031486434
5.0 285.0 4.828109507558288
5.0 287.0 4.963784555332101
5.0 297.0 4.998203694988039
5.0 310.0 4.9175850186016685
5.0 312.0 4.828109507558288
5.0 313.0 4.963784555332101
5.0 322.0 4.985436683004481
5.0 326.0 4.963784555332101
5.0 328.0 4.670819031486434
5.0 329.0 3.5784809114387834
5.0 337.0 4.985436683004481
5.0 339.0 4.828109507558288
5.0 342.0 4.99464734040203
5.0 343.0 4.963784555332101
6.0 369.0 3.0082582365863795
6.0 370.0 4.056344723285336
6.0 372.0 1.7834265111301029
6.0 381.0 2.390636419183425
