0.0 5.0 1.241559031719586
0.0 6.0 1.7834265111301029
0.0 9.0 1.241559031719586
0.0 12.0 1.241559031719586
0.0 16.0 1.241559031719586
0.0 26.0 1.241559031719586
0.0 27.0 0.8026394467561062
0.0 35.0 3.0082582365863795
0.0 44.0 1.7834265111301029
0.0 50.0 1.241559031719586
0.0 54.0 1.241559031719586
0.0 57.0 1.241559031719586
0.0 58.0 1.241559031719586
0.0 67.0 0.8026394467561062
0.0 69.0 0.8026394467561062
1.0 72.0 1.7834265111301029
2.0 81.0 1.7834265111301029
2.0 84.0 0.8026394467561062
2.0 88.0 1.7834265111301029
2.0 90.0 1.241559031719586
2.0 91.0 0.8026394467561062
2.0 94.0 0.8026394467561062
2.0 114.0 0.8026394467561062
3.0 119.0 3.5784809114387834
3.0 125.0 2.390636419183425
3.0 126.0 2.390636419183425
3.0 132.0 2.390636419183425
3.0 136.0 4.056344723285336
3.0 140.0 4.419841878538992
3.0 141.0 3.0082582365863795
3.0 148.0 4.056344723285336
3.0 149.0 4.056344723285336
3.0 151.0 3.5784809114387834
3.0 159.0 3.5784809114387834
3.0 167.0 2.390636419183425
3.0 171.0 4.419841878538992
3.0 177.0 1.7834265111301029
3.0 181.0 3.5784809114387834
3.0 186.0 1.7834265111301029
4.0 193.0 1.7834265111301029
4.0 202.0 1.7834265111301029
4.0 204.0 1.7834265111301029
4.0 205.0 2.390636419183425
4.0 223.0 2.390636419183425
4.0 224.0 1.7834265111301029
4.0 226.0 2.390636419183425
4.0 230.0 2.390636419183425
4.0 232.0 4.056344723285336
4.0 235.0 2.390636419183425
4.0 242.0 1.7834265111301029
4.0 245.0 1.7834265111301029
4.0 249.0 1.241559031719586
4.0 254.0 2.390636419183425
4.0 259.0 1.7834265111301029
4.0 266.0 2.390636419183425
4.0 268.0 1.7834265111301029
4.0 275.0 3.0082582365863795
5.0 277.0 4.999450047468812
5.0 280.0 4.963784555332101
5.0 288.0 4.670819031486434
5.0 290.0 4.985436683004481
5.0 291.0 4.985436683004481
5.0 292.0 4.9175850186016685
5.0 296.0 4.99464734040203
5.0 304.0 4.998203694988039
5.0 306.0 4.828109507558288
5.0 314.0 4.99464734040203
5.0 331.0 4.999846503360286
5.0 332.0 4.828109507558288
5.0 334.0 4.419841878538992
5.0 335.0 4.9175850186016685
5.0 345.0 4.670819031486434
5.0 350.0 4.419841878538992
5.0 355.0 4.9175850186016685
5.0 361.0 4.670819031486434
6.0 365.0 2.390636419183425
6.0 376.0 4.056344723285336
6.0 377.0 2.390636419183425
6.0 389.0 1.7834265111301029
6.0 394.0 3.0082582365863795
6.0 397.0 2.390636419183425
6.0 399.0 4.419841878538992
6.0 400.0 4.419841878538992
6.0 405.0 1.241559031719586
6.0 410.0 2.390636419183425
6.0 413.0 1.7834265111301029
6.0 417.0 3.5784809114387834
6.0 425.0 4.419841878538992
6.0 433.0 3.0082582365863795
6.0 434.0 4.985436683004481
7.0 445.0 3.5784809114387834
7.0 450.0 2.390636419183425
7.0 455.0 3.0082582365863795
7.0 456.0 3.0082582365863795
7.0 460.0 3.0082582365863795
7.0 467.0 3.0082582365863795
7.0 483.0 3.0082582365863795
7.0 487.0 2.390636419183425
7.0 489.0 1.7834265111301029
7.0 490.0 2.390636419183425
7.0 492.0 2.390636419183425
7.0 495.0 2.390636419183425
7.0 507.0 3.0082582365863795
7.0 510.0 3.5784809114387834
7.0 525.0 0.8026394467561062
7.0 529.0 1.7834265111301029
8.0 536.0 0.8026394467561062
8.0 540.0 1.241559031719586
8.0 541.0 0.8026394467561062
8.0 546.0 1.241559031719586
8.0 557.0 1.7834265111301029
8.0 558.0 1.241559031719586
8.0 559.0 1.241559031719586
8.0 561.0 1.241559031719586
8.0 563.0 1.241559031719586
8.0 575.0 2.390636419183425
8.0 580.0 0.8026394467561062
8.0 589.0 1.241559031719586
8.0 590.0 1.7834265111301029
9.0 599.0 4.056344723285336
9.0 600.0 4.056344723285336
9.0 602.0 4.056344723285336
9.0 609.0 3.5784809114387834
9.0 610.0 2.390636419183425
9.0 612.0 1.7834265111301029
9.0 627.0 3.5784809114387834
9.0 631.0 3.5784809114387834
9.0 633.0 3.0082582365863795
9.0 637.0 1.7834265111301029
9.0 644.0 3.5784809114387834
9.0 645.0 4.056344723285336
9.0 647.0 3.5784809114387834
10.0 671.0 0.8026394467561062
10.0 672.0 0.8026394467561062
10.0 678.0 0.8026394467561062
10.0 688.0 1.241559031719586
10.0 690.0 1.241559031719586
10.0 694.0 1.7834265111301029
10.0 695.0 1.241559031719586
10.0 697.0 0.8026394467561062
10.0 705.0 2.390636419183425
10.0 706.0 1.241559031719586
10.0 707.0 0.8026394467561062
10.0 708.0 1.241559031719586
10.0 719.0 0.8026394467561062
10.0 720.0 1.241559031719586
10.0 731.0 0.8026394467561062
10.0 732.0 0.8026394467561062
11.0 734.0 4.056344723285336
11.0 743.0 0.8026394467561062
11.0 745.0 0.8026394467561062
11.0 748.0 1.241559031719586
11.0 749.0 1.241559031719586
11.0 751.0 0.8026394467561062
12.0 767.0 1.241559031719586
12.0 771.0 4.419841878538992
12.0 783.0 3.0082582365863795
12.0 791.0 2.390636419183425
12.0 793.0 1.241559031719586
12.0 800.0 3.0082582365863795
12.0 806.0 1.241559031719586
12.0 809.0 1.7834265111301029
12.0 813.0 3.5784809114387834
12.0 817.0 3.0082582365863795
12.0 822.0 2.390636419183425
12.0 824.0 3.0082582365863795
12.0 826.0 4.670819031486434
12.0 830.0 4.056344723285336
12.0 832.0 3.0082582365863795
12.0 836.0 3.0082582365863795
13.0 238.0 1.7834265111301029
13.0 841.0 1.241559031719586
13.0 846.0 1.7834265111301029
13.0 847.0 1.7834265111301029
13.0 850.0 1.7834265111301029
13.0 861.0 2.390636419183425
13.0 866.0 1.241559031719586
13.0 868.0 2.390636419183425
13.0 870.0 3.0082582365863795
13.0 875.0 1.241559031719586
13.0 877.0 1.241559031719586
13.0 886.0 3.5784809114387834
13.0 887.0 1.7834265111301029
13.0 900.0 0.8026394467561062
14.0 908.0 1.7834265111301029
14.0 913.0 3.0082582365863795
14.0 923.0 1.7834265111301029
14.0 927.0 1.7834265111301029
14.0 929.0 2.390636419183425
14.0 932.0 2.390636419183425
