1.0 1.0 2.0
1.0 12.0 4.0
3.0 17.0 3.0
3.0 18.0 4.0
3.0 21.0 1.5
3.0 23.0 3.0
3.0 27.0 4.0
3.0 28.0 3.0
3.0 29.0 3.0
3.0 30.0 4.0
3.0 41.0 4.0
3.0 44.0 4.0
3.0 47.0 2.5
3.0 50.0 4.0
3.0 63.0 1.5
3.0 75.0 3.5
3.0 79.0 2.0
3.0 80.0 2.5
3.0 94.0 4.0
3.0 102.0 4.0
3.0 110.0 4.0
3.0 113.0 1.0
3.0 125.0 2.5
3.0 128.0 0.5
3.0 131.0 2.5
3.0 134.0 2.5
3.0 138.0 1.5
3.0 143.0 1.5
3.0 146.0 1.5
3.0 152.0 3.5
3.0 165.0 3.0
3.0 171.0 1.0
3.0 176.0 3.5
3.0 179.0 2.5
3.0 180.0 2.5
3.0 183.0 2.0
3.0 186.0 3.0
3.0 187.0 2.5
3.0 200.0 1.0
3.0 203.0 3.0
4.0 3.0 2.5
6.0 210.0 4.0
7.0 10.0 4.0
7.0 212.0 4.0
10.0 213.0 0.5
11.0 206.0 3.5
12.0 3.0 3.0
12.0 4.0 3.5
13.0 11.0 4.0
13.0 230.0 3.0
13.0 231.0 0.5
14.0 205.0 0.5
14.0 233.0 3.0
16.0 2.0 4.0
16.0 4.0 2.5
17.0 237.0 2.0
19.0 238.0 2.0
20.0 242.0 3.5
21.0 1.0 2.5
21.0 2.0 4.0
21.0 11.0 4.0
21.0 207.0 4.0
21.0 233.0 4.0
21.0 236.0 4.0
21.0 245.0 4.0
21.0 248.0 4.0
21.0 250.0 4.0
21.0 253.0 3.5
21.0 257.0 4.0
22.0 4.0 4.0
22.0 12.0 4.0
22.0 219.0 3.0
23.0 213.0 2.5
25.0 8.0 3.0
25.0 12.0 1.5
25.0 84.0 3.5
25.0 207.0 3.0
25.0 234.0 2.5
25.0 244.0 3.5
25.0 248.0 4.0
25.0 252.0 2.5
25.0 253.0 3.0
25.0 256.0 3.5
25.0 257.0 2.5
26.0 215.0 3.5
27.0 11.0 4.0
27.0 216.0 2.0
27.0 217.0 3.5
27.0 239.0 1.5
27.0 263.0 2.0
28.0 10.0 1.5
28.0 12.0 3.0
28.0 17.0 3.0
28.0 212.0 3.0
28.0 244.0 2.0
28.0 248.0 3.5
28.0 249.0 3.0
28.0 251.0 3.5
28.0 257.0 3.0
29.0 218.0 4.0
29.0 242.0 3.5
29.0 264.0 3.0
29.0 266.0 0.5
29.0 272.0 3.5
29.0 273.0 2.5
29.0 278.0 3.5
29.0 281.0 3.5
29.0 282.0 3.0
30.0 1.0 4.0
30.0 7.0 0.5
30.0 214.0 1.0
30.0 216.0 4.0
30.0 233.0 0.5
30.0 243.0 2.0
30.0 249.0 1.0
30.0 251.0 2.5
30.0 254.0 3.5
31.0 11.0 4.0
31.0 213.0 2.0
32.0 2.0 3.5
32.0 12.0 2.5
32.0 205.0 3.5
33.0 7.0 2.5
33.0 12.0 2.5
33.0 206.0 1.0
34.0 3.0 3.0
34.0 10.0 4.0
34.0 17.0 4.0
34.0 236.0 4.0
35.0 2.0 3.0
36.0 9.0 4.0
36.0 206.0 4.0
36.0 213.0 4.0
36.0 215.0 4.0
36.0 236.0 4.0
36.0 241.0 3.5
37.0 3.0 4.0
37.0 212.0 4.0
37.0 217.0 3.5
37.0 233.0 4.0
37.0 239.0 4.0
37.0 244.0 4.0
37.0 245.0 3.5
37.0 246.0 3.5
37.0 252.0 3.5
37.0 255.0 4.0
38.0 2.0 0.5
38.0 11.0 1.5
38.0 12.0 2.0
38.0 13.0 2.0
38.0 84.0 2.0
38.0 205.0 1.0
38.0 213.0 0.5
38.0 251.0 1.0
39.0 11.0 3.0
39.0 207.0 2.5
39.0 213.0 3.5
39.0 241.0 3.0
41.0 216.0 3.0
42.0 213.0 3.0
43.0 10.0 2.0
43.0 11.0 3.0
44.0 207.0 4.0
44.0 215.0 1.5
45.0 215.0 3.0
45.0 251.0 4.0
46.0 12.0 3.5
46.0 213.0 4.0
46.0 233.0 3.0
46.0 239.0 4.0
47.0 13.0 4.0
48.0 4.0 3.5
50.0 5.0 4.0
50.0 12.0 3.0
50.0 213.0 3.0
50.0 219.0 4.0
50.0 220.0 3.5
50.0 235.0 3.0
50.0 241.0 3.0
51.0 235.0 3.5
51.0 317.0 2.0
51.0 319.0 1.0
51.0 334.0 3.0
52.0 10.0 3.5
53.0 5.0 2.5
53.0 10.0 4.0
53.0 13.0 4.0
53.0 17.0 3.0
53.0 207.0 4.0
53.0 213.0 3.5
53.0 245.0 2.0
53.0 246.0 3.0
53.0 251.0 4.0
53.0 253.0 3.0
55.0 2.0 3.0
55.0 6.0 3.5
55.0 8.0 3.0
55.0 9.0 4.0
55.0 13.0 4.0
55.0 207.0 2.5
56.0 5.0 3.5
56.0 6.0 2.5
56.0 7.0 4.0
56.0 148.0 0.5
56.0 335.0 3.5
56.0 336.0 3.0
56.0 339.0 2.5
60.0 215.0 4.0
61.0 10.0 1.5
61.0 207.0 1.0
61.0 216.0 3.5
63.0 2.0 4.0
63.0 242.0 4.0
63.0 342.0 3.5
63.0 345.0 3.5
64.0 2.0 4.0
64.0 4.0 4.0
64.0 9.0 4.0
64.0 17.0 2.5
64.0 205.0 2.5
64.0 206.0 4.0
64.0 212.0 2.0
64.0 219.0 3.0
64.0 234.0 3.0
64.0 252.0 3.0
64.0 256.0 3.0
65.0 9.0 2.5
65.0 239.0 2.5
65.0 349.0 4.0
66.0 350.0 4.0
67.0 216.0 3.5
67.0 219.0 3.0
67.0 236.0 4.0
67.0 239.0 2.5
68.0 4.0 4.0
68.0 205.0 4.0
68.0 207.0 4.0
68.0 210.0 4.0
68.0 211.0 4.0
68.0 214.0 4.0
68.0 241.0 4.0
